no,name,apt_id,lon,lat,dist,url
4864,하나유치원,1165010627,127.0102659,37.51519733,75.86245538,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100004814
4865,신반포중앙유치원,1165010627,127.0125033,37.51044743,635.7753829,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4874,하나유치원,1165010626,127.0102659,37.51519733,85.85710918,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100004814
4875,신반포중앙유치원,1165010626,127.0125033,37.51044743,569.195888,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4880,하나유치원,1165010645,127.0102659,37.51519733,218.4367242,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100004814
4881,신반포중앙유치원,1165010645,127.0125033,37.51044743,446.1005774,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4888,석문유치원,1165010850,127.0183925,37.49200276,877.8263436,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100000819
4889,하나유치원,1165010634,127.0102659,37.51519733,211.0346424,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100004814
4890,신반포중앙유치원,1165010634,127.0125033,37.51044743,547.0628489,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4896,하나유치원,1165010631,127.0102659,37.51519733,377.8307956,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100004814
4897,신반포중앙유치원,1165010631,127.0125033,37.51044743,455.5162881,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4900,하나유치원,1165010640,127.0102659,37.51519733,299.840067,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100004814
4901,신반포중앙유치원,1165010640,127.0125033,37.51044743,518.7897174,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4913,신반포중앙유치원,1165010706,127.0125033,37.51044743,997.9510496,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4916,육영유치원,1165010820,127.0004801,37.47919216,600.1882369,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100000840
4917,영유유치원,1165010820,127.0007427,37.4788147,582.1571024,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100000836
4918,새성민유치원,1165010820,126.9961044,37.48066984,991.6067045,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100000812
4924,하나유치원,1165010624,127.0102659,37.51519733,492.0556252,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100004814
4925,신반포중앙유치원,1165010624,127.0125033,37.51044743,482.1030918,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4926,육영유치원,1165010818,127.0004801,37.47919216,590.8257203,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100000840
4927,영유유치원,1165010818,127.0007427,37.4788147,586.112394,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100000836
4928,새성민유치원,1165010818,126.9961044,37.48066984,939.5452906,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100000812
4929,하나유치원,1165010644,127.0102659,37.51519733,599.4503896,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100004814
4930,신반포중앙유치원,1165010644,127.0125033,37.51044743,533.9830738,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
