route_id,route_name,route_type
GYB360105089,818,None
GYB360105106,818,None
GYB360105111,818,None
GYB360105113,818,None
GYB360105114,818,None
GYB360105115,818,None
GYB360105119,818,None
GYB360105123,818,None
GYB360106009,911,None
GYB360106016,911,None
GYB360106019,911,None
GYB360107003,803,None
GYB360107004,803,None
GYB360107005,803,None
GYB360108004,918,None
GYB360108006,918,None
GYB360108008,918,None
GYB360108009,918,None
GYB360108010,918,None
GYB360108013,918,None
GYB360109001,809,None
GYB360109003,809,None
GYB360113001,109,None
GYB360113002,109,None
GYB360113003,109,None
GYB360241015,남천1,None
GYB360411003,경산1,None
GYB360411103,경산1-1,None
GYB360412007,경산2,None
GYB360412008,경산2,None
GYB360412107,경산2-1,None
GYB360421021,남천1,None
GYB360421093,남천1,None
GYB360421094,남천1,None
GYB360421095,남천1,None
GYB360421096,남천1,None
GYB360421098,남천1,None
GYB360421101,남천1,None
GYB360421105,남천1,None
GYB360421109,남천1,None
GYB360421110,남천1,None
GYB360421111,남천1,None
GYB360421112,남천1,None
GYB360421115,남천1,None
GYB360421116,남천1,None
GYB360421119,남천1,None
GYB360421120,남천1,None
GYB360421122,남천1,None
GYB360421125,남천1,None
GYB360421126,남천1,None
GYB360421128,남천1,None
GYB360421129,남천1,None
GYB360421130,남천1,None
GYB360421134,남천1,None
GYB360421135,남천1,None
GYB360421146,남천1,None
GYB360421148,남천1,None
GYB360421149,남천1,None
GYB360421150,남천1,None
GYB360421151,남천1,None
GYB360421152,남천1,None
GYB360421153,남천1,None
GYB360421154,남천1,None
GYB360421155,남천1,None
GYB360421156,남천1,None
GYB360431004,남산1,None
GYB360431022,남산1,None
GYB360431026,남산1,None
GYB360431034,남산1,None
GYB360432001,남산2,None
GYB360433003,남산2,None
GYB360433005,남산2,None
GYB360433012,남산2,None
GYB360433028,남산2,None
GYB360433029,남산2,None
GYB360433033,남산2,None
GYB360441003,용성1,None
GYB360442003,용성1,None
GYB360442005,용성1,None
GYB360442007,용성1,None
GYB360442008,용성1,None
GYB360451004,압량1,None
GYB360451006,압량1,None
GYB360451008,압량1,None
GYB360451009,압량1,None
GYB360451013,압량1,None
GYB360451014,압량1,None
GYB360451015,압량1,None
GYB360451018,압량1,None
GYB360451019,압량1,None
GYB360451021,압량1,None
GYB360461003,진량1,None
GYB360461004,진량1,None
GYB360461005,진량1,None
GYB360461007,진량1,None
GYB360461008,진량1,None
GYB360461010,진량1,None
GYB360461011,진량1,None
GYB360461016,진량1,None
GYB360461017,진량1,None
GYB360461018,진량1,None
GYB360461019,진량1,None
GYB360462022,진량2,None
GYB360462024,진량2,None
GYB360462025,진량2,None
GYB360462027,진량2,None
GYB360462043,진량2,None
GYB360462044,진량2,None
GYB360462045,진량2,None
GYB360462046,진량2,None
GYB360462048,진량2,None
GYB360462049,진량2,None
GYB360462050,진량2,None
GYB360462052,진량2,None
GYB360471000,하양1,None
GYB360471001,하양1,None
GYB360482001,하양1,None
GYB360482002,하양1,None
GYB360482005,하양1,None
GYB360482007,하양1,None
GYB360482008,하양1,None
GYB360482009,하양1,None
GYB360483002,하양1,None
GYB360484001,와촌1,None
GYB360484002,와촌1,None
GYB360484003,와촌1,None
GYB360484004,와촌1,None
GYB360484006,와촌1,None
GYB360484009,와촌1,None
GYB360484010,와촌1,None
GYB360484012,와촌1,None
GYB360484013,와촌1,None
GYB360484016,와촌1,None
TSB361000001,1,농어촌(일반)
TSB361000002,1,농어촌(일반)
TSB361000003,1,농어촌(일반)
TSB361000004,1,농어촌(일반)
TSB361000005,10-5,농어촌(일반)
TSB361000006,10-5,농어촌(일반)
TSB361000007,1,농어촌(일반)
TSB361000008,1,농어촌(일반)
TSB361000009,1,농어촌(일반)
TSB361000010,1,농어촌(일반)
TSB361000011,1,농어촌(일반)
TSB361000012,11-1,농어촌(일반)
TSB361000013,2,농어촌(일반)
TSB361000014,9,농어촌(일반)
TSB361000015,11-3,농어촌(일반)
TSB361000016,11-4,농어촌(일반)
TSB361000017,11-5,농어촌(일반)
TSB361000018,2,농어촌(일반)
TSB361000019,2,농어촌(일반)
TSB361000020,2,농어촌(일반)
TSB361000021,2,농어촌(일반)
TSB361000022,2,농어촌(일반)
TSB361000023,2,농어촌(일반)
TSB361000024,12-5,농어촌(일반)
TSB361000025,3,농어촌(일반)
TSB361000026,3,농어촌(일반)
TSB361000027,3,농어촌(일반)
TSB361000028,3,농어촌(일반)
TSB361000029,3,농어촌(일반)
TSB361000030,13-1,농어촌(일반)
TSB361000031,3,농어촌(일반)
TSB361000032,3,농어촌(일반)
TSB361000033,3,농어촌(일반)
TSB361000034,3,농어촌(일반)
TSB361000035,4,농어촌(일반)
TSB361000036,4,농어촌(일반)
TSB361000037,4,농어촌(일반)
TSB361000038,13-9,농어촌(일반)
TSB361000039,4,농어촌(일반)
TSB361000040,4,농어촌(일반)
TSB361000041,4,농어촌(일반)
TSB361000042,4,농어촌(일반)
TSB361000043,4,농어촌(일반)
TSB361000044,4,농어촌(일반)
TSB361000045,8,농어촌(일반)
TSB361000046,5,농어촌(일반)
TSB361000047,5,농어촌(일반)
TSB361000048,5,농어촌(일반)
TSB361000049,5,농어촌(일반)
TSB361000050,14-10,농어촌(일반)
TSB361000051,5,농어촌(일반)
TSB361000052,5,농어촌(일반)
TSB361000053,5,농어촌(일반)
TSB361000054,5,농어촌(일반)
TSB361000055,5,농어촌(일반)
TSB361000056,5,농어촌(일반)
TSB361000057,5,농어촌(일반)
TSB361000058,6,농어촌(일반)
TSB361000059,6,농어촌(일반)
TSB361000060,6,농어촌(일반)
TSB361000061,6,농어촌(일반)
TSB361000062,6,농어촌(일반)
TSB361000063,6,농어촌(일반)
TSB361000064,6,농어촌(일반)
TSB361000065,16-4,농어촌(일반)
TSB361000066,6,농어촌(일반)
TSB361000067,7,농어촌(일반)
TSB361000068,16-7,농어촌(일반)
TSB361000069,6,농어촌(일반)
TSB361000070,7,농어촌(일반)
TSB361000071,7,농어촌(일반)
TSB361000072,7,농어촌(일반)
TSB361000073,7,농어촌(일반)
TSB361000074,7,농어촌(일반)
TSB361000075,17-3,농어촌(일반)
TSB361000076,7,농어촌(일반)
TSB361000077,7,농어촌(일반)
TSB361000078,17-6,농어촌(일반)
TSB361000079,17-8,농어촌(일반)
TSB361000080,7,농어촌(일반)
TSB361000081,7,농어촌(일반)
TSB361000082,18-1,농어촌(일반)
TSB361000083,7,농어촌(일반)
TSB361000084,7,농어촌(일반)
TSB361000085,3,농어촌(일반)
TSB361000086,7,농어촌(일반)
TSB361000087,8,농어촌(일반)
TSB361000088,8,농어촌(일반)
TSB361000089,19-3,농어촌(일반)
TSB361000090,8,농어촌(일반)
TSB361000091,8,농어촌(일반)
TSB361000092,8,농어촌(일반)
TSB361000093,8,농어촌(일반)
TSB361000094,19-7,농어촌(일반)
TSB361000095,8,농어촌(일반)
TSB361000096,8,농어촌(일반)
TSB361000098,8,농어촌(일반)
TSB361000099,9,농어촌(일반)
TSB361000100,9,농어촌(일반)
TSB361000101,9,농어촌(일반)
TSB361000102,9,농어촌(일반)
TSB361000103,2,농어촌(일반)
TSB361000106,9,농어촌(일반)
TSB361000107,2,농어촌(일반)
TSB361000110,10,농어촌(일반)
TSB361000111,10,농어촌(일반)
TSB361000112,10,농어촌(일반)
TSB361000113,10,농어촌(일반)
TSB361000114,10,농어촌(일반)
TSB361000115,10,농어촌(일반)
TSB361000116,10,농어촌(일반)
TSB361000117,10,농어촌(일반)
TSB361000118,10,농어촌(일반)
TSB362000001,3001,농어촌(일반)
TSB362000002,3002,농어촌(일반)
TSB362000003,3001,농어촌(일반)
TSB362000004,2001,농어촌(일반)
TSB362000005,2001,농어촌(일반)
TSB362000006,1001,농어촌(일반)
TSB362000007,1001,농어촌(일반)
TSB362000008,1001,농어촌(일반)
TSB362000009,1001,농어촌(일반)
TSB362000010,131-1,농어촌(일반)
TSB362000011,24,농어촌(일반)
TSB362000012,24,농어촌(일반)
TSB362000013,25,농어촌(일반)
TSB362000014,130,농어촌(일반)
TSB362000015,130,농어촌(일반)
TSB362000016,130,농어촌(일반)
TSB362000017,130,농어촌(일반)
TSB362000018,26,농어촌(일반)
TSB362000019,272,농어촌(일반)
TSB362000020,272,농어촌(일반)
TSB362000021,29,농어촌(일반)
TSB362000022,29,농어촌(일반)
TSB362000023,271,농어촌(일반)
TSB362000024,271,농어촌(일반)
TSB362000025,270,농어촌(일반)
TSB362000026,270,농어촌(일반)
TSB362000027,120,농어촌(일반)
TSB362000028,120,농어촌(일반)
TSB362000029,271-1,농어촌(일반)
TSB362000030,271-1,농어촌(일반)
TSB362000031,121,농어촌(일반)
TSB362000032,121,농어촌(일반)
TSB362000033,516-1,농어촌(일반)
TSB362000034,516,농어촌(일반)
TSB362000035,516,농어촌(일반)
TSB362000036,516-2,농어촌(일반)
TSB362000037,516-2,농어촌(일반)
TSB362000038,156,농어촌(일반)
TSB362000039,156-1,농어촌(일반)
TSB362000040,156,농어촌(일반)
TSB362000041,781-1,농어촌(일반)
TSB362000042,781,농어촌(일반)
TSB362000043,781-3,농어촌(일반)
TSB362000044,781-2,농어촌(일반)
TSB362000045,781,농어촌(일반)
TSB362000046,781-2,농어촌(일반)
TSB362000047,781-1,농어촌(일반)
TSB362000048,782,농어촌(일반)
TSB362000049,783,농어촌(일반)
TSB362000050,783,농어촌(일반)
TSB362000051,783-2,농어촌(일반)
TSB362000052,783-2,농어촌(일반)
TSB362000053,783-1,농어촌(일반)
TSB362000054,784,농어촌(일반)
TSB362000055,784,농어촌(일반)
TSB362000056,784,농어촌(일반)
TSB362000057,784,농어촌(일반)
TSB362000058,785,농어촌(일반)
TSB362000059,790,농어촌(일반)
TSB362000060,790-1,농어촌(일반)
TSB362000061,790,농어촌(일반)
TSB362000062,790-1,농어촌(일반)
TSB362000063,870,농어촌(일반)
TSB362000064,870,농어촌(일반)
TSB362000065,871,농어촌(일반)
TSB362000066,871,농어촌(일반)
TSB362000067,230,농어촌(일반)
TSB362000068,230,농어촌(일반)
TSB362000069,206,농어촌(일반)
TSB362000070,204-1,농어촌(일반)
TSB362000071,204,농어촌(일반)
TSB362000072,205,농어촌(일반)
TSB362000073,203-1,농어촌(일반)
TSB362000074,203,농어촌(일반)
TSB362000075,140,농어촌(일반)
TSB362000076,140-2,농어촌(일반)
TSB362000077,140,농어촌(일반)
TSB362000078,140-1,농어촌(일반)
TSB362000079,140,농어촌(일반)
TSB362000080,140-1,농어촌(일반)
TSB362000081,135,농어촌(일반)
TSB362000082,135,농어촌(일반)
TSB362000083,132,농어촌(일반)
TSB362000084,135,농어촌(일반)
TSB362000085,134,농어촌(일반)
TSB362000086,134,농어촌(일반)
TSB362000087,133,농어촌(일반)
TSB362000088,133,농어촌(일반)
TSB362000089,160-1,농어촌(일반)
TSB362000090,160,농어촌(일반)
TSB362000091,160,농어촌(일반)
TSB362000092,160-1,농어촌(일반)
TSB362000093,161-1,농어촌(일반)
TSB362000094,161,농어촌(일반)
TSB362000095,161-1,농어촌(일반)
TSB362000096,161,농어촌(일반)
TSB362000097,162,농어촌(일반)
TSB362000098,161,농어촌(일반)
TSB362000099,162-2,농어촌(일반)
TSB362000100,162-1,농어촌(일반)
TSB362000101,100,농어촌(일반)
TSB362000102,100,농어촌(일반)
TSB362000103,101,농어촌(일반)
TSB362000104,101,농어촌(일반)
TSB362000105,102,농어촌(일반)
TSB362000106,102,농어촌(일반)
TSB362000107,104,농어촌(일반)
TSB362000108,202,농어촌(일반)
TSB362000109,105,농어촌(일반)
TSB362000110,17,농어촌(일반)
TSB362000111,17,농어촌(일반)
TSB362000112,19,농어촌(일반)
TSB362000113,5,농어촌(일반)
TSB362000114,12,농어촌(일반)
TSB362000115,27,농어촌(일반)
TSB362000116,152,농어촌(일반)
TSB362000117,152,농어촌(일반)
TSB362000118,152,농어촌(일반)
TSB362000119,511,농어촌(일반)
TSB362000120,511,농어촌(일반)
TSB362000121,511,농어촌(일반)
TSB362000122,151,농어촌(일반)
TSB362000123,151,농어촌(일반)
TSB362000124,513,농어촌(일반)
TSB362000125,513-1,농어촌(일반)
TSB362000126,153-1,농어촌(일반)
TSB362000127,153-2,농어촌(일반)
TSB362000128,153-1,농어촌(일반)
TSB362000129,153,농어촌(일반)
TSB362000130,154,농어촌(일반)
TSB362000131,154,농어촌(일반)
TSB362000132,137,농어촌(일반)
TSB362000133,137,농어촌(일반)
TSB362000134,4,농어촌(일반)
TSB362000135,131-2,농어촌(일반)
TSB362000136,131-2,농어촌(일반)
TSB362000137,30,농어촌(일반)
TSB362000138,141,농어촌(일반)
TSB362000139,10,농어촌(일반)
TSB362000140,10,농어촌(일반)
TSB362000141,9,농어촌(일반)
TSB362000142,142,농어촌(일반)
TSB362000143,142,농어촌(일반)
TSB362000144,142-1,농어촌(일반)
TSB362000145,13,농어촌(일반)
TSB362000146,14,농어촌(일반)
TSB362000147,780-1,농어촌(일반)
TSB362000148,780,농어촌(일반)
TSB362000149,11,농어촌(일반)
TSB362000150,11,농어촌(일반)
TSB362000151,8,농어촌(일반)
TSB362000152,8,농어촌(일반)
TSB362000153,106,농어촌(일반)
TSB362000154,145-1,농어촌(일반)
TSB362000155,145,농어촌(일반)
TSB362000156,145,농어촌(일반)
TSB362000157,145-1,농어촌(일반)
TSB362000158,155,농어촌(일반)
TSB362000159,200,농어촌(일반)
TSB362000160,512,농어촌(일반)
TSB362000161,514,농어촌(일반)
TSB362000162,154,농어촌(일반)
TSB362000164,143,농어촌(일반)
TSB362000165,144,농어촌(일반)
TSB362000166,6,농어촌(일반)
TSB362000167,6,농어촌(일반)
TSB362000168,6,농어촌(일반)
TSB362000169,31,농어촌(일반)
TSB362000170,31,농어촌(일반)
TSB362000171,32,농어촌(일반)
TSB362000172,2,농어촌(일반)
TSB362000173,22,농어촌(일반)
TSB362000174,7,농어촌(일반)
TSB362000175,3,농어촌(일반)
TSB362000176,1,농어촌(일반)
TSB362000177,23,농어촌(일반)
TSB362000178,33,농어촌(일반)
TSB362000179,20,농어촌(일반)
TSB362000180,21,농어촌(일반)
TSB362000181,21,농어촌(일반)
TSB362000182,15,농어촌(일반)
TSB362000183,28,농어촌(일반)
TSB362000184,18,농어촌(일반)
TSB362000185,18,농어촌(일반)
TSB362000186,16,농어촌(일반)
TSB362000187,271-2,농어촌(일반)
YDB970,173,농어촌(일반)
YDB971,100,농어촌(일반)
YDB972,104,농어촌(일반)
YDB973,181,농어촌(일반)
YDB974,171,농어촌(일반)
YDB975,190,농어촌(일반)
YDB976,170,농어촌(일반)
YDB977,176,농어촌(일반)
YDB978,180,농어촌(일반)
YDB979,122,농어촌(일반)
YDB980,121,농어촌(일반)
YDB981,123,농어촌(일반)
YDB982,132,농어촌(일반)
YDB983,226,농어촌(일반)
YDB985,134,농어촌(일반)
YDB986,131,농어촌(일반)
YDB987,133,농어촌(일반)
YDB988,124,농어촌(일반)
YDB989,130,농어촌(일반)
YDB990,160,농어촌(일반)
YDB991,172,농어촌(일반)
YDB993,175,농어촌(일반)
YDB994,174,농어촌(일반)
YDB995,178,농어촌(일반)
YDB996,222,농어촌(일반)
YDB997,201,농어촌(일반)
YDB998,203,농어촌(일반)
YDB999,200,농어촌(일반)
YDB1000,202,농어촌(일반)
YDB1001,881,농어촌(일반)
YDB1002,280,농어촌(일반)
YDB1003,285,농어촌(일반)
YDB1004,284,농어촌(일반)
YDB1005,281,농어촌(일반)
YDB1006,290,농어촌(일반)
YDB1007,286,농어촌(일반)
YDB1008,282,농어촌(일반)
YDB1009,283,농어촌(일반)
YDB1010,288,농어촌(일반)
YDB1011,880,농어촌(일반)
YDB1012,287,농어촌(일반)
YDB1013,227,농어촌(일반)
YDB1014,289,농어촌(일반)
YDB1016,210,농어촌(일반)
YDB1017,214,농어촌(일반)
YDB1018,211,농어촌(일반)
YDB1019,225,농어촌(일반)
YDB1020,220,농어촌(일반)
YDB1021,223,농어촌(일반)
YDB1022,221,농어촌(일반)
YDB1023,212,농어촌(일반)
YDB1024,224,농어촌(일반)
YDB1025,230,농어촌(일반)
YDB1026,240,농어촌(일반)
YDB1027,260,농어촌(일반)
YDB1028,381,농어촌(일반)
YDB1029,380,농어촌(일반)
YDB1031,330,농어촌(일반)
YDB1033,403,농어촌(일반)
YDB1035,400,농어촌(일반)
YDB1036,401,농어촌(일반)
YDB1037,430,농어촌(일반)
YDB1038,434,농어촌(일반)
YDB1039,420,농어촌(일반)
YDB1041,470,농어촌(일반)
YDB1042,421,농어촌(일반)
YDB1043,433,농어촌(일반)
YDB1044,432,농어촌(일반)
YDB1045,431,농어촌(일반)
YDB1046,460,농어촌(일반)
YDB1047,530,농어촌(일반)
YDB1048,541,농어촌(일반)
YDB1049,591,농어촌(일반)
YDB1050,540,농어촌(일반)
YDB1051,561,농어촌(일반)
YDB1052,560,농어촌(일반)
YDB1053,664,농어촌(일반)
YDB1054,666,농어촌(일반)
YDB1055,640,농어촌(일반)
YDB1056,641,농어촌(일반)
YDB1057,643,농어촌(일반)
YDB1058,645,농어촌(일반)
YDB1059,659,농어촌(일반)
YDB1060,740,농어촌(일반)
YDB1061,656,농어촌(일반)
YDB1062,657,농어촌(일반)
YDB1063,651,농어촌(일반)
YDB1064,655,농어촌(일반)
YDB1066,665,농어촌(일반)
YDB1067,654,농어촌(일반)
YDB1068,653,농어촌(일반)
YDB1069,662,농어촌(일반)
YDB1070,652,농어촌(일반)
YDB1071,660,농어촌(일반)
YDB1072,661,농어촌(일반)
YDB1073,658,농어촌(일반)
YDB1074,663,농어촌(일반)
YDB1075,650,농어촌(일반)
YDB1076,320,농어촌(일반)
YDB1078,102,농어촌(일반)
YDB1591,103,농어촌(일반)
YDB1592,644,농어촌(일반)
YDB1593,213,농어촌(일반)
YDB1594,382,농어촌(일반)
YDB1595,402,농어촌(일반)
YDB1596,404,농어촌(일반)
YDB1597,120,농어촌(일반)
YDB1599,177,농어촌(일반)
YDB1600,101,농어촌(일반)
YDB1601,642,농어촌(일반)
YDB1602,741,농어촌(일반)
YDB1632,182,농어촌(일반)
YDB349,309,농어촌(일반)
YDB353,166,농어촌(일반)
YDB354,108,농어촌(일반)
YDB356,154,농어촌(일반)
YDB357,174,농어촌(일반)
YDB358,165,농어촌(일반)
YDB359,305,농어촌(일반)
YDB360,303,농어촌(일반)
YDB341,153,농어촌(일반)
YDB342,178,농어촌(일반)
YDB344,124,농어촌(일반)
YDB345,300,농어촌(일반)
YDB346,304,농어촌(일반)
YDB347,306,농어촌(일반)
YDB348,308,농어촌(일반)
YDB361,302,농어촌(일반)
YDB362,181,농어촌(일반)
YDB363,175,농어촌(일반)
YDB364,163,농어촌(일반)
YDB365,130,농어촌(일반)
YDB366,131,농어촌(일반)
YDB367,172,농어촌(일반)
YDB371,301,농어촌(일반)
YDB373,260,농어촌(일반)
YDB374,254,농어촌(일반)
YDB375,251,농어촌(일반)
YDB376,142,농어촌(일반)
YDB377,250,농어촌(일반)
YDB379,280,농어촌(일반)
YDB380,210,농어촌(일반)
YDB384,211,농어촌(일반)
YDB385,281,농어촌(일반)
YDB387,236,농어촌(일반)
YDB388,237,농어촌(일반)
YDB390,212,농어촌(일반)
YDB391,202,농어촌(일반)
YDB392,240,농어촌(일반)
YDB410,160,농어촌(일반)
YDB412,111,농어촌(일반)
YDB413,164,농어촌(일반)
YDB414,123,농어촌(일반)
YDB415,155,농어촌(일반)
YDB416,204,농어촌(일반)
YDB418,221,농어촌(일반)
YDB420,234,농어촌(일반)
YDB422,121,농어촌(일반)
YDB423,103,농어촌(일반)
YDB424,151,농어촌(일반)
YDB425,252,농어촌(일반)
YDB426,307,농어촌(일반)
YDB430,116,농어촌(일반)
YDB431,117,농어촌(일반)
YDB1083,109,농어촌(일반)
YDB1084,106,농어촌(일반)
YDB1085,101,농어촌(일반)
YDB1086,200,농어촌(일반)
YDB1087,242,농어촌(일반)
YDB1088,264,농어촌(일반)
YDB1089,238,농어촌(일반)
YDB1590,224,농어촌(일반)
YDB1598,143,농어촌(일반)
YDB1631,118,농어촌(일반)
YDB231,232,농어촌(일반)
YDB253,201,농어촌(일반)
YDB255,203,농어촌(일반)
YDB257,213,농어촌(일반)
YDB262,220,농어촌(일반)
YDB264,223,농어촌(일반)
YDB266,222,농어촌(일반)
YDB267,231,농어촌(일반)
YDB270,233,농어촌(일반)
YDB271,235,농어촌(일반)
YDB272,230,농어촌(일반)
YDB275,263,농어촌(일반)
YDB276,243,농어촌(일반)
YDB277,241,농어촌(일반)
YDB282,256,농어촌(일반)
YDB284,255,농어촌(일반)
YDB290,261,농어촌(일반)
YDB291,253,농어촌(일반)
YDB292,262,농어촌(일반)
YDB294,271,농어촌(일반)
YDB295,270,농어촌(일반)
YDB310,170,농어촌(일반)
YDB312,171,농어촌(일반)
YDB313,173,농어촌(일반)
YDB314,176,농어촌(일반)
YDB316,177,농어촌(일반)
YDB317,110,농어촌(일반)
YDB318,112,농어촌(일반)
YDB319,113,농어촌(일반)
YDB321,114,농어촌(일반)
YDB322,115,농어촌(일반)
YDB323,100,농어촌(일반)
YDB324,122,농어촌(일반)
YDB326,107,농어촌(일반)
YDB327,180,농어촌(일반)
YDB328,102,농어촌(일반)
YDB329,104,농어촌(일반)
YDB330,141,농어촌(일반)
YDB331,182,농어촌(일반)
YDB332,120,농어촌(일반)
YDB334,105,농어촌(일반)
YDB335,161,농어촌(일반)
YDB337,140,농어촌(일반)
YDB338,162,농어촌(일반)
YDB339,150,농어촌(일반)
YDB340,152,농어촌(일반)
TSB366000001,1,농어촌(일반)
TSB366000002,1,농어촌(일반)
TSB366000003,1,농어촌(일반)
TSB366000004,1,농어촌(일반)
TSB366000005,1,농어촌(일반)
TSB366000006,2,농어촌(일반)
TSB366000007,2,농어촌(일반)
TSB366000008,2,농어촌(일반)
TSB366000009,2,농어촌(일반)
TSB366000010,2,농어촌(일반)
TSB366000011,2,농어촌(일반)
TSB366000012,2,농어촌(일반)
TSB366000013,2,농어촌(일반)
TSB366000014,2,농어촌(일반)
TSB366000015,2,농어촌(일반)
TSB366000016,2,농어촌(일반)
TSB366000017,2,농어촌(일반)
TSB366000018,2,농어촌(일반)
TSB366000019,2,농어촌(일반)
TSB366000020,2,농어촌(일반)
TSB366000021,2,농어촌(일반)
TSB366000022,3,농어촌(일반)
TSB366000023,3,농어촌(일반)
TSB366000024,3,농어촌(일반)
TSB366000025,3,농어촌(일반)
TSB366000026,3,농어촌(일반)
TSB366000027,3,농어촌(일반)
TSB366000028,3,농어촌(일반)
TSB366000029,3,농어촌(일반)
TSB366000030,3,농어촌(일반)
TSB366000031,3,농어촌(일반)
TSB366000032,3,농어촌(일반)
TSB366000033,3,농어촌(일반)
TSB366000034,3,농어촌(일반)
TSB366000035,5,농어촌(일반)
TSB366000036,5,농어촌(일반)
TSB366000037,5,농어촌(일반)
TSB366000038,5,농어촌(일반)
TSB366000039,5,농어촌(일반)
TSB366000040,5,농어촌(일반)
TSB366000041,5,농어촌(일반)
TSB366000042,5,농어촌(일반)
TSB366000043,5,농어촌(일반)
TSB366000044,5,농어촌(일반)
TSB366000045,5,농어촌(일반)
TSB366000046,5,농어촌(일반)
TSB366000047,5,농어촌(일반)
TSB366000048,5,농어촌(일반)
TSB366000049,5,농어촌(일반)
TSB366000050,7,농어촌(일반)
TSB366000051,7,농어촌(일반)
TSB366000052,7,농어촌(일반)
TSB366000053,7,농어촌(일반)
TSB366000054,8,농어촌(일반)
TSB366000055,8,농어촌(일반)
TSB366000056,8,농어촌(일반)
TSB366000057,8,농어촌(일반)
TSB366000058,8,농어촌(일반)
TSB366000059,8,농어촌(일반)
TSB366000060,8,농어촌(일반)
TSB366000061,8,농어촌(일반)
TSB366000062,8,농어촌(일반)
TSB366000063,8,농어촌(일반)
TSB366000064,8,농어촌(일반)
TSB366000065,8,농어촌(일반)
TSB366000066,8,농어촌(일반)
TSB366000067,8,농어촌(일반)
TSB366000068,9,농어촌(일반)
TSB366000069,9,농어촌(일반)
TSB366000070,9,농어촌(일반)
TSB366000071,9,농어촌(일반)
TSB366000072,9,농어촌(일반)
TSB366000073,9,농어촌(일반)
TSB366000074,9,농어촌(일반)
TSB366000075,9,농어촌(일반)
TSB366000076,9,농어촌(일반)
TSB366000077,9,농어촌(일반)
TSB366000078,9,농어촌(일반)
TSB366000079,9,농어촌(일반)
TSB366000080,9,농어촌(일반)
TSB366000081,9,농어촌(일반)
TSB366000082,9,농어촌(일반)
TSB366000083,9,농어촌(일반)
TSB366000084,9,농어촌(일반)
TSB366000085,9,농어촌(일반)
TSB366000086,9,농어촌(일반)
TSB366000087,9,농어촌(일반)
TSB366000088,0-1,농어촌(일반)
TSB366000089,0,농어촌(일반)
TSB366000090,0,농어촌(일반)
TSB366000091,0,농어촌(일반)
TSB366000092,0,농어촌(일반)
TSB367000001,62,농어촌(일반)
TSB367000002,62,농어촌(일반)
TSB367000003,62,농어촌(일반)
TSB367000004,606,농어촌(일반)
TSB367000005,606,농어촌(일반)
TSB367000006,606,농어촌(일반)
TSB367000007,606,농어촌(일반)
TSB367000008,606,농어촌(일반)
TSB367000009,606,농어촌(일반)
TSB367000010,606,농어촌(일반)
TSB367000011,606,농어촌(일반)
TSB367000012,606,농어촌(일반)
TSB367000013,71,농어촌(일반)
TSB367000014,71,농어촌(일반)
TSB367000015,72,농어촌(일반)
TSB367000016,61,농어촌(일반)
TSB367000017,60,농어촌(일반)
TSB367000018,59,농어촌(일반)
TSB367000019,58,농어촌(일반)
TSB367000020,51,농어촌(일반)
TSB367000021,49,농어촌(일반)
TSB367000022,48,농어촌(일반)
TSB367000023,50,농어촌(일반)
TSB367000024,46,농어촌(일반)
TSB367000025,47,농어촌(일반)
TSB367000026,45,농어촌(일반)
TSB367000027,44,농어촌(일반)
TSB367000028,40,농어촌(일반)
TSB367000029,43,농어촌(일반)
TSB367000030,38,농어촌(일반)
TSB367000031,37,농어촌(일반)
TSB367000032,36,농어촌(일반)
TSB367000033,30,농어촌(일반)
TSB367000034,35,농어촌(일반)
TSB367000035,32,농어촌(일반)
TSB367000036,31,농어촌(일반)
TSB367000037,34,농어촌(일반)
TSB367000038,33,농어촌(일반)
TSB367000039,29,농어촌(일반)
TSB367000040,39,농어촌(일반)
TSB367000041,41,농어촌(일반)
TSB367000042,42,농어촌(일반)
TSB367000043,52,농어촌(일반)
TSB367000044,53,농어촌(일반)
TSB367000045,56,농어촌(일반)
TSB367000046,55,농어촌(일반)
TSB367000047,54,농어촌(일반)
TSB367000048,57,농어촌(일반)
TSB367000049,21,농어촌(일반)
TSB367000050,22,농어촌(일반)
TSB367000051,23,농어촌(일반)
TSB367000052,24,농어촌(일반)
TSB367000053,25,농어촌(일반)
TSB367000054,26,농어촌(일반)
TSB367000055,28,농어촌(일반)
TSB367000056,27,농어촌(일반)
TSB367000057,2,농어촌(일반)
TSB367000058,3,농어촌(일반)
TSB367000059,4,농어촌(일반)
TSB367000060,4,농어촌(일반)
TSB367000061,1,농어촌(일반)
TSB367000062,5,농어촌(일반)
TSB367000063,6,농어촌(일반)
TSB367000064,8,농어촌(일반)
TSB367000065,7,농어촌(일반)
TSB367000066,14,농어촌(일반)
TSB367000067,15,농어촌(일반)
TSB367000068,16,농어촌(일반)
TSB367000069,17,농어촌(일반)
TSB367000070,17,농어촌(일반)
TSB367000071,18,농어촌(일반)
TSB367000072,20,농어촌(일반)
TSB367000073,19,농어촌(일반)
TSB367000074,10,농어촌(일반)
TSB367000075,11,농어촌(일반)
TSB367000076,12,농어촌(일반)
TSB367000077,13,농어촌(일반)
TSB367000078,9,농어촌(일반)
TSB367000100,45,농어촌(일반)
TSB367000101,40,농어촌(일반)
TSB367000102,38,농어촌(일반)
TSB367000103,32,농어촌(일반)
TSB367000104,34,농어촌(일반)
TSB367000105,33,농어촌(일반)
