no,apt_id,hakgudo_name,school_name,school_gubun,establishment,lat,lon,homepage,dist
42991,1165010309,강남서초학교군,언남고등학교,고등학교,공립,37.47233002,127.0430052,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000491,2254.1026975917
42992,1165010309,강남서초학교군,양재고등학교,고등학교,공립,37.48242164,127.0320796,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000487,2255.42515798436
42993,1165010309,강남서초학교군,상문고등학교,고등학교,사립,37.47975543,127.0039168,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000452,2661.09097760843
42994,1165010618,강남서초학교군,오산고등학교,고등학교,사립,37.52350529,127.0008872,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000509,1171.71453515691
42995,1165010618,강남서초학교군,반포고등학교,고등학교,공립,37.50270273,127.0165603,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000440,1508.10130025114
42996,1165010618,강남서초학교군,현대고등학교,고등학교,사립,37.5254805,127.0223773,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000559,1604.19614734946
42997,1165010850,강남서초학교군,반포고등학교,고등학교,공립,37.50270273,127.0165603,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000440,270.31098896856
42998,1165010850,강남서초학교군,서초고등학교,고등학교,공립,37.48961169,127.0053783,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000463,1610.83179336835
42999,1165010850,강남서초학교군,서울고등학교,고등학교,공립,37.48429306,127.0049019,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000456,2036.26592481304
43000,1165010805,강남서초학교군,반포고등학교,고등학교,공립,37.50270273,127.0165603,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000440,922.009958779097
43001,1165010805,강남서초학교군,은광여자고등학교,고등학교,사립,37.48837857,127.0352324,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000514,1467.97853814193
43002,1165010805,강남서초학교군,양재고등학교,고등학교,공립,37.48242164,127.0320796,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000487,1762.8232800134
43003,1165010815,강남서초학교군,은광여자고등학교,고등학교,사립,37.48837857,127.0352324,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000514,610.511400488213
43004,1165010815,강남서초학교군,양재고등학교,고등학교,공립,37.48242164,127.0320796,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000487,948.327070744397
43005,1165010815,강남서초학교군,반포고등학교,고등학교,공립,37.50270273,127.0165603,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000440,1770.95699217715
43006,1165011105,강남서초학교군,국립국악고등학교,고등학교,국립,37.4762308,127.0514732,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=A000003540,2110.10312355113
43007,1165011105,강남서초학교군,언남고등학교,고등학교,공립,37.47233002,127.0430052,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000491,2195.57694710786
